id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
630168,Landing Page Submission,Organic Search,No,No,0,3.0,1046,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
630139,API,Organic Search,No,No,0,2.0,268,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
630135,Landing Page Submission,Direct Traffic,No,No,0,2.0,260,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
630127,Landing Page Submission,Organic Search,No,No,1,9.0,181,4.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
630118,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630088,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,358,2.0,Page Visited on Website,Services Excellence,,No,No,No,No,No,No,,,Yes
630079,Landing Page Submission,Organic Search,Yes,No,0,5.0,71,5.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,Yes
630042,Landing Page Submission,Direct Traffic,No,No,0,5.0,2,2.5,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
630041,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
630039,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630013,Landing Page Submission,Direct Traffic,No,No,0,2.0,412,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
630010,Landing Page Submission,Direct Traffic,No,No,1,4.0,2094,4.0,SMS Sent,E-Business,Working Professional,No,No,No,No,No,No,,,Yes
630003,API,Google,No,No,0,3.0,1188,3.0,Page Visited on Website,International Business,,No,No,No,No,No,No,,,No
630001,Landing Page Submission,Google,No,No,0,7.0,402,7.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,No
629976,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
629971,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629969,Landing Page Submission,Direct Traffic,No,No,0,2.0,903,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
629964,API,Google,No,No,1,2.0,1485,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
629956,Landing Page Submission,Direct Traffic,No,No,1,6.0,94,2.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
629940,API,Google,No,No,1,2.0,997,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
629932,API,Organic Search,No,No,0,4.0,358,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
629925,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
629918,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
629916,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
629915,API,Google,No,No,0,2.0,37,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
629912,API,Chat,No,No,0,0.0,0,0.0,Unreachable,,,No,No,No,No,No,No,,,No
629911,Landing Page Submission,Direct Traffic,No,No,0,7.0,62,1.75,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
629908,Landing Page Submission,Organic Search,No,No,0,5.0,134,5.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
629882,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629876,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629872,Landing Page Submission,Direct Traffic,No,No,0,2.0,320,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
629871,Landing Page Submission,Google,No,No,0,5.0,375,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
629853,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629825,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629824,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629804,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
629803,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629789,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629786,API,Google,No,No,0,3.0,86,1.5,Email Link Clicked,,,No,No,No,No,No,No,,,No
629776,Landing Page Submission,Google,No,No,0,2.0,137,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
629767,API,Chat,No,No,1,7.0,905,3.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
629765,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629751,Landing Page Submission,Direct Traffic,No,No,1,2.0,245,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
629746,Landing Page Submission,Direct Traffic,No,No,1,2.0,16,2.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
629725,Landing Page Submission,Google,No,No,0,5.0,1403,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
629721,Landing Page Submission,Google,No,No,0,5.0,97,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
629720,API,Chat,No,No,0,2.0,1491,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
629707,Landing Page Submission,Direct Traffic,No,No,0,2.0,42,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
629684,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629679,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
629664,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629658,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
629654,Landing Page Submission,Direct Traffic,No,No,0,5.0,37,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
629644,API,Google,No,No,0,5.0,464,5.0,Email Opened,,,No,No,No,No,No,No,,,No
629641,Lead Add Form,Reference,No,No,1,,1113,,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
629616,Landing Page Submission,Direct Traffic,No,No,0,2.0,78,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
629607,API,Google,No,No,0,5.0,209,1.67,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
629602,API,Google,No,No,1,2.0,1505,2.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
629598,Landing Page Submission,Google,No,No,1,8.0,1562,2.67,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
629595,API,Google,No,No,0,2.0,55,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
629593,Landing Page Submission,Google,No,No,1,12.0,1248,2.4,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
629592,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
629582,Landing Page Submission,Google,No,No,1,4.0,921,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
629561,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629524,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
629519,Landing Page Submission,Direct Traffic,No,No,0,2.0,378,2.0,Email Opened,Services Excellence,,No,No,No,No,No,No,,,Yes
629511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
629507,API,Google,No,No,1,2.0,777,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
629491,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
629482,Landing Page Submission,Direct Traffic,No,No,0,2.0,701,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
629464,Landing Page Submission,Google,No,No,0,4.0,678,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
629449,Landing Page Submission,Google,No,No,1,10.0,216,1.25,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
629447,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
629435,API,Organic Search,No,No,0,6.0,259,6.0,SMS Sent,,,No,No,No,No,No,No,,,No
629418,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629414,Landing Page Submission,Google,No,No,1,3.0,248,1.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
629410,Landing Page Submission,Google,No,No,0,2.0,208,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
629404,Landing Page Submission,Direct Traffic,No,No,0,6.0,295,2.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
629398,API,Organic Search,No,No,0,5.0,178,2.5,Chat Conversation,,,No,No,No,No,No,No,,,No
629390,API,Google,No,No,0,2.0,112,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629378,Landing Page Submission,Direct Traffic,No,No,1,4.0,940,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
629364,Landing Page Submission,Google,No,No,1,4.0,1670,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
629353,Landing Page Submission,Google,No,No,1,4.0,130,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
629342,Landing Page Submission,Organic Search,No,No,0,3.0,300,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
629334,Landing Page Submission,Organic Search,No,No,0,10.0,57,10.0,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,Yes
629293,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
629287,API,Google,No,No,0,3.0,1324,1.5,Email Opened,,,No,No,No,No,No,No,,,No
629280,Landing Page Submission,Organic Search,No,No,0,6.0,508,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
629263,API,Google,No,No,1,2.0,896,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
629261,Landing Page Submission,Google,No,No,0,5.0,233,5.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,No
629251,API,Chat,No,No,0,3.0,281,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
629244,Landing Page Submission,Google,No,No,1,5.0,217,2.5,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
629243,Landing Page Submission,Google,No,No,0,2.0,183,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
629242,Landing Page Submission,Direct Traffic,No,No,1,4.0,419,1.33,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
629232,Landing Page Submission,Google,No,No,0,4.0,1316,4.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
629227,Landing Page Submission,Google,No,No,0,1.0,163,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,No
629222,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
629217,API,Google,No,No,0,1.0,32,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
629118,Landing Page Submission,Direct Traffic,No,No,1,9.0,868,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
629089,Landing Page Submission,Google,No,No,1,10.0,762,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
629083,Landing Page Submission,Direct Traffic,No,No,1,4.0,1462,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
629031,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
628986,Landing Page Submission,Direct Traffic,No,No,0,1.0,1462,1.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
628963,Landing Page Submission,Organic Search,No,No,0,10.0,1318,2.5,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
628940,Landing Page Submission,Google,No,No,0,4.0,641,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
628929,Landing Page Submission,Direct Traffic,No,No,1,8.0,1797,2.67,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
628918,Landing Page Submission,Direct Traffic,No,No,0,1.0,1136,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
628916,Landing Page Submission,Direct Traffic,No,No,1,2.0,1844,2.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,,,Yes
628913,Landing Page Submission,Direct Traffic,No,No,1,2.0,695,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
628902,Landing Page Submission,Direct Traffic,No,No,0,2.0,498,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
628885,Landing Page Submission,Direct Traffic,No,No,0,1.0,9,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
628877,Landing Page Submission,Direct Traffic,No,No,0,5.0,329,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
628832,API,bing,No,No,0,1.0,153,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
628769,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,Yes
628768,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
628756,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
628754,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628726,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,No
628707,Lead Add Form,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
628706,API,Google,No,No,0,2.0,279,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
628685,Landing Page Submission,,No,No,1,2.0,9,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
628666,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
628661,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628658,Landing Page Submission,Google,No,No,1,2.0,1238,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
628607,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628594,Landing Page Submission,Organic Search,No,No,0,4.0,95,4.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
628580,API,Google,No,No,0,5.0,150,1.67,Chat Conversation,,,No,No,No,No,No,No,,,No
628578,Landing Page Submission,Organic Search,No,No,1,4.0,1185,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
628577,API,Google,No,No,0,2.0,117,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
628570,API,Organic Search,No,No,0,4.0,135,4.0,Email Opened,,,No,No,No,No,No,No,,,No
628542,API,Google,No,No,0,2.0,547,1.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,11.0,15.0,No
628536,Landing Page Submission,Direct Traffic,No,No,1,4.0,1602,1.33,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
628524,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
628517,Landing Page Submission,Google,No,No,1,8.0,1144,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
628508,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
628500,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,,,No
628499,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
628478,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
628474,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
628471,Landing Page Submission,Organic Search,No,No,1,10.0,697,10.0,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
628456,Landing Page Submission,Organic Search,No,No,0,7.0,85,3.5,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
628444,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
628438,Landing Page Submission,Google,Yes,No,0,2.0,310,2.0,Email Bounced,Hospitality Management,,No,No,No,No,No,No,,,No
628432,Landing Page Submission,Google,No,No,0,4.0,60,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
628429,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
628428,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
628421,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628419,Landing Page Submission,Organic Search,No,No,1,8.0,205,2.67,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
628413,Landing Page Submission,Google,No,No,1,4.0,1286,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
628411,API,Google,No,No,0,2.0,114,2.0,Email Opened,,,No,No,No,No,No,No,,,No
628396,API,Chat,No,No,1,1.0,1172,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
628392,Landing Page Submission,Organic Search,No,No,0,6.0,112,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
628379,Lead Add Form,Reference,No,No,0,,1057,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
628359,Landing Page Submission,Direct Traffic,No,No,0,6.0,1173,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
628357,API,Organic Search,Yes,No,0,2.0,216,1.0,Unsubscribed,,,No,No,No,No,No,No,,,No
628347,Landing Page Submission,Direct Traffic,No,No,1,24.0,1500,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
628344,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628332,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628309,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
628308,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,No
628304,Landing Page Submission,Direct Traffic,No,No,0,6.0,195,6.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
628298,API,Chat,Yes,No,1,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
628297,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
628273,Landing Page Submission,Google,No,No,1,2.0,1453,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
628225,API,Organic Search,No,No,0,6.0,211,6.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
628209,Landing Page Submission,Google,No,No,1,6.0,1169,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
628208,Landing Page Submission,Google,No,No,1,11.0,964,2.75,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
628181,API,Google,No,No,0,2.0,71,2.0,Email Opened,,,No,No,No,No,No,No,,,No
628164,Landing Page Submission,Google,No,No,1,6.0,1168,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
628153,API,Google,Yes,No,0,2.0,27,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
628149,API,Google,No,No,0,2.0,234,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628129,API,Google,No,No,0,2.0,973,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
628113,Landing Page Submission,Google,No,No,0,3.0,120,3.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
628111,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628087,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628080,API,Google,No,No,0,2.0,202,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
628070,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
628066,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628064,API,Google,No,No,0,4.0,365,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
628062,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628050,Landing Page Submission,Direct Traffic,No,No,0,2.0,242,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
628025,API,Google,No,No,1,2.0,1486,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628023,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
627996,Landing Page Submission,Google,No,No,0,3.0,365,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
627952,Landing Page Submission,Organic Search,No,No,0,4.0,5,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
627935,Landing Page Submission,Direct Traffic,No,No,0,3.0,1118,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
627932,Landing Page Submission,Direct Traffic,No,No,0,2.0,271,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
627916,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
