id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
597323,Landing Page Submission,Google,No,No,1,8.0,1061,2.67,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
628405,Landing Page Submission,Direct Traffic,No,No,0,3.0,145,3.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
658107,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
609920,API,Google,No,No,0,11.0,565,2.75,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
624187,Landing Page Submission,Organic Search,No,No,0,3.0,277,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
659474,Landing Page Submission,Google,No,No,0,12.0,809,4.0,Unreachable,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
627100,API,Google,No,No,0,2.0,423,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604007,Landing Page Submission,Google,No,No,1,5.0,938,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
592500,Landing Page Submission,Press_Release,Yes,No,0,6.0,358,6.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
637290,API,Google,No,No,0,2.0,719,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
583404,Landing Page Submission,Direct Traffic,No,No,1,4.0,1070,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
585800,Landing Page Submission,Direct Traffic,No,No,0,1.0,127,1.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
637159,Landing Page Submission,Google,No,No,1,3.0,1621,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
585010,Landing Page Submission,Google,Yes,No,0,4.0,43,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
614343,Landing Page Submission,Direct Traffic,No,No,1,3.0,1101,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
654176,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
627153,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
642052,Landing Page Submission,Google,No,No,0,3.0,251,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,18.0,No
622093,Landing Page Submission,Google,No,No,1,4.0,1179,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
595973,API,Google,No,No,0,4.0,554,4.0,Email Opened,,,No,No,No,No,No,No,,,No
651582,API,Google,No,No,1,5.0,1577,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
595801,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637818,API,Google,No,No,1,2.0,872,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
600661,Landing Page Submission,Direct Traffic,No,No,1,4.0,295,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
657220,Landing Page Submission,Google,No,No,0,11.0,1189,11.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
590140,API,Organic Search,No,No,1,3.0,1532,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
620274,API,Google,No,No,1,3.0,1177,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
643778,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
614586,Landing Page Submission,Organic Search,Yes,No,0,3.0,225,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
659630,Landing Page Submission,Organic Search,No,No,0,2.0,1085,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
618850,API,Organic Search,No,No,0,2.0,375,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598314,Landing Page Submission,Google,No,No,1,4.0,1568,4.0,Email Opened,Finance Management,Housewife,No,No,No,No,No,No,,,No
608677,API,Google,No,No,1,8.0,1286,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
605734,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,378,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
601887,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
659779,Landing Page Submission,Direct Traffic,No,No,1,2.0,1071,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
637140,API,Google,No,No,0,6.0,430,3.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
634779,Landing Page Submission,Direct Traffic,No,No,0,7.0,298,2.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
614964,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
586770,Landing Page Submission,Direct Traffic,No,No,0,1.0,508,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
600789,Landing Page Submission,Direct Traffic,No,No,0,2.0,274,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
617063,Landing Page Submission,Google,No,No,0,6.0,369,6.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
648834,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
639253,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
642841,API,Google,No,No,0,3.0,37,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
652531,API,Google,No,No,0,1.0,94,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
633996,Landing Page Submission,Organic Search,No,No,1,8.0,898,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
644076,Landing Page Submission,Direct Traffic,No,No,1,3.0,31,3.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,No
659631,Lead Add Form,Reference,No,No,1,,1007,,,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
584540,API,Chat,No,No,1,5.0,1296,2.5,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584622,Landing Page Submission,Google,No,No,0,5.0,215,2.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
599459,Landing Page Submission,Google,No,No,0,3.0,32,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
610485,Landing Page Submission,Google,Yes,No,1,3.0,922,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
652080,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
629557,Landing Page Submission,Google,No,No,1,4.0,391,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
599272,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
586394,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
631782,Landing Page Submission,Direct Traffic,No,No,0,1.0,62,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
622701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
616247,Landing Page Submission,Direct Traffic,No,No,0,6.0,142,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,17.0,No
601227,API,Organic Search,No,No,1,12.0,249,1.71,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605230,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
608169,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,165,2.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
611369,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
592745,API,Google,No,No,0,4.0,158,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,No
624197,Landing Page Submission,Organic Search,Yes,No,0,5.0,82,5.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
592552,Landing Page Submission,Direct Traffic,No,No,0,3.0,331,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,12.0,15.0,Yes
614912,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
659345,API,Organic Search,No,No,0,4.0,1248,1.33,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
584323,Landing Page Submission,Direct Traffic,No,No,0,17.0,380,2.83,Page Visited on Website,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
654434,Landing Page Submission,Google,No,No,1,9.0,888,9.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,Yes
648437,API,Google,No,No,0,2.0,1366,2.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,14.0,15.0,No
581905,API,Google,No,No,0,1.0,14,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,14.0,No
620607,Landing Page Submission,Direct Traffic,No,No,0,2.0,75,2.0,View in browser link Clicked,,Working Professional,No,No,No,No,No,No,,,No
633945,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
610172,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
642256,Landing Page Submission,Direct Traffic,No,No,0,4.0,375,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
647982,Lead Import,Facebook,No,No,0,,256,,SMS Sent,,,No,No,No,No,No,No,14.0,14.0,No
602744,Landing Page Submission,Google,No,No,1,3.0,758,1.5,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
592807,API,Google,No,No,0,1.0,95,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
598402,Landing Page Submission,Direct Traffic,No,No,1,18.0,239,3.0,Email Opened,Operations Management,Other,No,No,No,No,No,No,,,Yes
593124,API,Google,No,No,1,2.0,987,1.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,15.0,No
622322,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
589047,Landing Page Submission,Direct Traffic,No,No,0,4.0,197,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,16.0,Yes
654415,Landing Page Submission,Google,No,No,0,4.0,332,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
618401,Landing Page Submission,Google,No,No,1,4.0,1107,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
610077,Landing Page Submission,Google,No,No,1,4.0,1298,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
642785,Landing Page Submission,Google,Yes,No,0,7.0,1115,7.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
586343,Landing Page Submission,Organic Search,No,No,1,14.0,1584,14.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,17.0,15.0,Yes
656327,API,Google,No,No,0,2.0,395,1.0,Email Opened,,,No,No,No,No,No,No,10.0,15.0,No
594387,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
647555,Landing Page Submission,Direct Traffic,No,No,0,2.0,989,2.0,Email Opened,E-Business,,No,No,No,No,No,No,16.0,18.0,Yes
608427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
586148,Landing Page Submission,Google,No,No,1,3.0,596,3.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
660194,Landing Page Submission,Direct Traffic,No,No,0,6.0,275,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
630427,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
649525,API,Referral Sites,No,No,0,3.0,192,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,13.0,No
627585,API,Chat,No,No,1,11.0,1337,2.2,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622177,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,555,1.0,Email Bounced,Retail Management,,No,No,No,No,No,No,,,Yes
611433,API,Google,No,No,0,4.0,109,1.33,Converted to Lead,,,No,No,No,No,No,No,,,No
593352,API,Google,Yes,No,0,2.0,858,2.0,SMS Sent,,,No,No,No,No,No,No,12.0,15.0,No
629468,API,Organic Search,No,No,1,4.0,1600,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
649413,API,Organic Search,No,No,0,1.0,275,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
592446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
622433,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
582498,Landing Page Submission,Direct Traffic,No,No,0,3.0,271,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
634043,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
598753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
600956,Landing Page Submission,Direct Traffic,No,No,0,4.0,361,1.33,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
597725,API,Google,No,No,1,3.0,832,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
582304,Landing Page Submission,Google,No,No,1,4.0,1341,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
611355,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
650788,API,Organic Search,No,No,0,3.0,180,3.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
645517,Landing Page Submission,Google,No,No,0,5.0,1209,5.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
581860,Landing Page Submission,Google,No,No,1,3.0,399,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
595732,API,Google,No,No,0,5.0,143,2.5,Page Visited on Website,Select,Student,No,No,No,No,No,No,,,No
635710,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
581564,Landing Page Submission,Direct Traffic,No,No,1,4.0,1776,4.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,15.0,17.0,No
598042,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
581490,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
609640,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
639384,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
622839,Landing Page Submission,Direct Traffic,No,No,1,9.0,351,1.8,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609435,API,Chat,No,No,0,17.0,869,1.21,Page Visited on Website,,,No,No,No,No,No,No,,,No
626161,Landing Page Submission,Organic Search,No,No,1,14.0,1495,7.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
608597,Landing Page Submission,Direct Traffic,No,No,1,2.0,1530,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
580992,Landing Page Submission,Direct Traffic,No,No,0,6.0,811,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
600437,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
613938,API,Organic Search,No,No,1,2.0,1198,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
649417,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
642303,API,Google,No,No,1,4.0,1219,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
615912,API,Google,No,No,0,1.0,649,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
655450,API,Google,No,No,0,2.0,44,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
637526,API,Google,No,No,0,2.0,242,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
620439,Landing Page Submission,Direct Traffic,No,No,0,2.0,350,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
621650,Landing Page Submission,Direct Traffic,No,No,1,5.0,696,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
622325,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
584237,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
639624,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
600103,API,Google,No,No,0,1.0,32,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
634708,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
653893,API,Referral Sites,No,No,0,6.0,356,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
602557,Landing Page Submission,Google,No,No,1,6.0,1069,6.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
594686,Landing Page Submission,Google,No,No,0,3.0,36,3.0,Form Submitted on Website,Finance Management,Working Professional,No,No,No,No,No,No,,,No
627161,Landing Page Submission,Google,No,No,0,5.0,1732,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599127,API,Organic Search,No,No,0,3.0,197,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
627373,API,Google,No,No,1,3.0,1263,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
629942,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632839,Landing Page Submission,Google,No,No,1,15.0,1053,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
585394,API,Google,No,No,0,2.0,86,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
627397,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639109,Landing Page Submission,Direct Traffic,No,No,0,3.0,89,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
597096,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
643897,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
607106,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
610208,API,Google,No,No,0,3.0,214,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
600400,Landing Page Submission,Direct Traffic,No,No,0,3.0,243,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
631914,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
641925,API,Google,No,No,0,2.0,2117,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
631993,API,Google,No,No,1,3.0,1128,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
634982,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
598391,Landing Page Submission,Direct Traffic,No,No,1,5.0,1186,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
594083,Landing Page Submission,Organic Search,No,No,1,4.0,3,4.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
615239,API,Organic Search,No,No,0,2.0,111,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
582665,API,Google,No,No,0,3.0,312,1.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
589595,API,Google,No,No,1,12.0,734,1.71,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
635999,API,Organic Search,No,No,0,4.0,187,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
624965,Landing Page Submission,Google,No,No,0,2.0,203,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
606311,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
585409,Landing Page Submission,Direct Traffic,No,No,0,4.0,289,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
614924,Landing Page Submission,Google,No,No,1,3.0,170,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
645875,Landing Page Submission,Organic Search,No,No,1,6.0,788,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
642895,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,803,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
598810,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
590065,Landing Page Submission,Google,Yes,No,0,5.0,228,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
616560,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
616739,Landing Page Submission,Google,Yes,No,0,28.0,81,3.5,Page Visited on Website,Retail Management,,No,No,No,No,No,No,16.0,18.0,Yes
646335,API,Google,No,No,0,2.0,1152,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
613769,Landing Page Submission,Google,No,No,0,5.0,1136,2.5,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,No
